unit_id	headword	audit_status	german_source	german_locator	english_source	english_locator	persian_source	persian_locator	correction_or_note
MEN-A1-00123	mieten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/mieten_nutzen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/mieten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/mieten	Rent/hire use sense selected, excluding the homonymous storage sense.
MEN-A1-00124	erzählen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/erzaehlen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/erzaehlen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/erzaehlen	Tell/narrate/report sense checked; Persian تعریف کردن/حکایت کردن attested.
MEN-A1-00125	anbieten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anbieten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anbieten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/anbieten	Offer sense checked.
MEN-A1-00126	in jdn. dringen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/dringen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/dringen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/draengen	in jemanden dringen with Bitten/Fragen = press/urge; elevated usage and sein-Perfekt checked; Persian pressure/insistence wording matched.
MEN-A1-00127	verstecken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verstecken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verstecken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verstecken	Transitive hide/conceal sense checked.
MEN-A1-00128	sich verstecken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verstecken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verstecken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verstecken	Reflexive sich verstecken explicitly checked.
MEN-A1-00129	sich vor jdm./etw. verstecken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verstecken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verstecken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verstecken	sich vor jemandem verstecken explicitly attested in Duden and English entry.
MEN-A1-00130	bewerten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bewerten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bewerten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bewerten	Evaluate/rate sense checked.
MEN-A1-00131	jdm. gehören	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/gehoeren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/gehoeren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/gehoeren	Belong-to/Dative sense checked.
MEN-A1-00132	jdm. danken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/danken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/danken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/danken	Thank someone/Dative sense checked.
MEN-A1-00133	fällen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/faellen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/faellen	wort_ir	https://wort.app/fa/woerterbuch/deutsch-persisch/faellen	Tree-felling sense explicitly matched in Persian evidence.
MEN-A1-00134	hinkommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/hinkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/hinkommen	wort_ir	https://wort.app/fa/woerterbuch/deutsch-persisch/hinkommen	Get/come there sense and sein auxiliary checked.
MEN-A1-00135	vergleichen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vergleichen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vergleichen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vergleichen	Compare sense checked.
MEN-A1-00136	sich mit jdm./etw. vergleichen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vergleichen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vergleichen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vergleichen	Reflexive compare oneself with construction checked.
MEN-A1-00137	hinfahren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/hinfahren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/hinfahren	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/hinfahren	Go/drive to a place sense with sein auxiliary checked; Persian سواره به جایی رفتن attested.
MEN-A1-00138	jdm. Bescheid sagen / geben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/Bescheid	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bescheid	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bescheid	Bescheid sagen/geben learner redemittel checked as a phrase-family unit.
MEN-A1-00139	bringen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bringen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bringen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bringen	Bring/take sense checked.
MEN-A1-00140	funktionieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/funktionieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/funktionieren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/funktionieren	Work/function sense checked.
MEN-A1-00141	sich entspannen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entspannen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entspannen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entspannen	Reflexive relax sense checked.
MEN-A1-00142	wollen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/wollen_moechten_wuenschen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/wollen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/wollen	Modal intention/desire sense checked; Persian خواستن explicitly attested.
MEN-A1-00143	komponieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/komponieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/komponieren	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/komponieren	Compose music sense checked; Persian آهنگ ساختن explicitly attested.
MEN-A1-00144	heiraten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/heiraten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/heiraten	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/heiraten	Marry/get married sense and hat geheiratet morphology checked; Persian ازدواج کردن attested.
MEN-A1-00145	laufen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/laufen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/laufen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/laufen	Run/walk motion sense checked.
MEN-A1-00146	rennen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/rennen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/rennen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/rennen	Run fast sense checked; Langenscheidt explicitly gives run/rush/dash/tear, Persian دویدن/به سرعت دویدن.
MEN-A1-00147	reisen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/reisen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/reisen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/reisen	Travel/journey sense and sein auxiliary checked; Persian سفر/مسافرت کردن.
MEN-A1-00148	steigen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/steigen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/steigen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/steigen	Rise/climb sense and sein auxiliary checked.
MEN-A1-00149	husten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/husten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/husten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/husten	Cough sense checked.
MEN-A1-00150	einnehmen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/einnehmen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/einnehmen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/einnehmen	Medication-taking sense checked against polysemous entry.
MEN-A1-00151	wehtun	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/wehtun	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/wehtun	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/wehtun	Pain/hurt sense checked.
MEN-A1-00152	bleiben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bleiben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bleiben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bleiben	General stay/remain sense and sein auxiliary checked.
MEN-A1-00153	bei jdm./etw. bleiben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bleiben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bleiben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bleiben	bei jemandem/etwas bleiben sense checked within the live bleiben entry.
MEN-A1-00154	sollen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/sollen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/sollen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/sollen	Modal obligation/recommendation/expectation sense checked.
MEN-A1-00155	niesen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/niesen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/niesen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/niesen	Sneeze sense and hat geniest checked; Persian عطسه کردن explicitly attested.
MEN-A1-00156	vorkommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vorkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vorkommen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vorkommen	Occurrence/existence sense checked; Persian اتفاق افتادن / وجود داشتن explicitly attested.
MEN-A1-00157	an jdn./etw. glauben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/glauben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/glauben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/glauben	an jemanden/etwas glauben explicitly attested as believe in / have faith in.
MEN-A1-00158	jdm. glauben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/glauben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/glauben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/glauben	jemandem glauben Dative construction checked as believing what someone says.
MEN-A1-00159	rülpsen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/ruelpsen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/ruelpsen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/ruelpsen	Burp/belch sense checked; Persian آروغ زدن explicitly attested.
MEN-A1-00160	aussuchen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aussuchen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aussuchen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/aussuchen	Choose/pick out sense checked; Persian انتخاب کردن explicitly attested.
MEN-A1-00161	aussehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aussehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aussehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/aussehen	Look/appear sense and separable morphology checked.
MEN-A1-00162	sich beschweren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/beschweren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/beschweren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/beschweren	Reflexive complain sense checked.
MEN-A1-00163	sich bei jdm. beschweren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/beschweren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/beschweren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/beschweren	sich bei jemandem beschweren construction checked.
MEN-A1-00164	sich über jdn./etw. beschweren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/beschweren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/beschweren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/beschweren	sich über jemanden/etwas beschweren construction explicitly checked.
MEN-A1-00165	gebären	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/gebaeren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/gebaeren	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/gebaeren	Give-birth sense and morphology checked; Persian به دنیا آوردن / زاییدن / وضع حمل کردن explicitly attested.
MEN-A1-00166	vergessen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/vergessen_Verb_nicht_erinnern	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/vergessen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/vergessen	Forget/leave-behind sense and vergisst, vergaß, hat vergessen checked.
MEN-A1-00167	erkennen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/erkennen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/erkennen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/erkennen	Recognize/identify sense checked.
MEN-A1-00168	etw. an etw. erkennen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/erkennen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/erkennen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/erkennen	Recognition by a feature explicitly attested: jemanden/einen Vogel an ... erkennen.
MEN-A1-00169	entschuldigen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entschuldigen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entschuldigen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entschuldigen	Transitive excuse/forgive sense checked.
MEN-A1-00170	sich entschuldigen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entschuldigen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entschuldigen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entschuldigen	Reflexive apologize sense checked.
MEN-A1-00171	sich bei jdm. entschuldigen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entschuldigen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entschuldigen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entschuldigen	sich bei jemandem entschuldigen explicitly attested.
MEN-A1-00172	sich für etw. entschuldigen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/entschuldigen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/entschuldigen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/entschuldigen	sich für etwas entschuldigen explicitly attested.
MEN-A1-00173	lügen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/luegen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/luegen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/luegen	Lie/tell an untruth sense checked; Persian دروغ گفتن explicitly attested.
MEN-A1-00174	jdm. zu etw. raten	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/raten_Rat_geben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/raten	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/raten	CORRECTED_VERIFIED: narrowed from mixed guess/advice senses to source-attested Dative advice construction.
MEN-A1-00175	reagieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/reagieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/reagieren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/reagieren	General react/respond sense checked.
MEN-A1-00176	auf etw. reagieren	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/reagieren	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/reagieren	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/reagieren	auf + Akkusativ explicitly attested by Duden and German-Persian evidence.
MEN-A1-00177	abtrocknen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abtrocknen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abtrocknen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/abtrocknen	Transitive dry/wipe-dry sense checked.
MEN-A1-00178	sich abtrocknen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abtrocknen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abtrocknen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/abtrocknen	Reflexive sich abtrocknen explicitly attested as dry oneself / خود را خشک کردن.
MEN-A1-00179	abwaschen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abwaschen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abwaschen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/abwaschen	Dish/object washing sense checked.
MEN-A1-00180	spülen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/spuelen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/spuelen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/spuelen	Rinse/wash-with-liquid sense checked.
MEN-A1-00181	zumachen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/zumachen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/zumachen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/zumachen	Close/shut sense and separable morphology checked.
MEN-A1-00182	aufmachen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aufmachen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aufmachen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/aufmachen	Open sense and separable morphology checked.
MEN-A1-00183	sich aufmachen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/aufmachen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/aufmachen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/aufmachen	Reflexive set-off construction explicitly attested: sich auf den Weg machen / به راه افتادن.
MEN-A1-00184	runterkommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/runterkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/runterkommen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/runterkommen	Colloquial come-down sense checked; Persian پایین آمدن explicitly attested.
MEN-A1-00185	heraufkommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/heraufkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/heraufkommen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/heraufkommen	Come up from below sense checked; Langenscheidt gives come up and sein, Persian بالا آمدن.
MEN-A1-00186	rausbringen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/rausbringen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/herausbringen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bringen	Colloquial rausbringen = hinaus/herausbringen; take/bring out sense and hat rausgebracht checked.
MEN-A1-00187	abräumen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/abraeumen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/abraeumen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/abraeumen	Clear table/dishes away sense checked; Persian میز را جمع کردن attested.
MEN-A1-00188	ausräumen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/ausraeumen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/ausraeumen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/ausraeumen	Empty/clear-out sense checked; Persian خالی کردن attested.
MEN-A1-00189	decken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/decken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/decken	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/decken	Live three-layer evidence matched canonical sense.
MEN-A1-00190	bügeln	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/buegeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/buegeln	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/buegeln	Iron-clothes sense checked; Persian اتو کردن.
MEN-A1-00191	wischen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/wischen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/wischen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/wischen	Live three-layer evidence matched canonical sense.
MEN-A1-00192	staubsaugen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/staubsaugen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/staubsaugen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/staubsaugen	Corrected current standard Perfekt from hat staubgesaugt to hat gestaubsaugt per Duden.
MEN-A1-00193	reinkommen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/reinkommen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/reinkommen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/kommen	Come-in sense and sein auxiliary checked; Persian آمدن/رسیدن + inward direction matched.
MEN-A1-00194	hassen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/hassen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/hassen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/hassen	Live three-layer evidence matched canonical sense.
MEN-A1-00195	wählen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/waehlen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/waehlen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/waehlen	Live three-layer evidence matched canonical sense.
MEN-A1-00196	achten	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/achten	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/achten	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/achten	Live three-layer evidence matched canonical sense.
MEN-A1-00197	hupen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/hupen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/hupen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/hupen	Vehicle horn/honk sense checked; Persian بوق زدن.
MEN-A1-00198	parken	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/parken	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/parken	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/parken	Live three-layer evidence matched canonical sense.
MEN-A1-00199	borgen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/borgen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/borgen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/borgen	Live three-layer evidence matched canonical sense.
MEN-A1-00200	sich etw. von jdm. borgen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/borgen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/borgen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/borgen	Live three-layer evidence matched canonical sense.
MEN-A1-00201	regeln	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/regeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/regeln	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/regeln	Regulate/settle/arrange sense checked; Persian تنظیم/سامان دادن.
MEN-A1-00202	schieben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/schieben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/schieben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/schieben	Push/slide sense checked; Persian هل دادن/فشار دادن.
MEN-A1-00203	an/gegen etw. anstoßen	CORRECTED_VERIFIED	duden_online	https://www.duden.de/rechtschreibung/anstoszen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/anstossen	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/anstossen	CORRECTED_VERIFIED: narrowed mixed toast/bump unit to the source-example-selected intransitive bump-against sense; Perfekt corrected from hat to ist.
MEN-A1-00204	stehen bleiben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/stehen_bleiben	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/stehen-bleiben	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/stehen	stehen bleiben = stop/stay; Persian source explicitly gives توقف کردن / ایستادن; Perfekt ist stehen geblieben.
MEN-A1-00205	bestehen bleiben	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/bestehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/bestehen	langenscheidt_de_fa+langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/bestehen | https://de.langenscheidt.com/deutsch-persisch/bleiben	bestehen bleiben = remain/continue to exist/remain valid; Persian wording supported compositionally by وجود داشتن + ماندن.
MEN-A1-00206	tragen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/tragen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/tragen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/tragen	Carry/wear sense and trägt, trug, hat getragen checked; Persian حمل کردن/بردن explicitly attested.
MEN-A1-00207	baden	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/baden	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/baden	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/baden	Bathe/swim sense and badet, badete, hat gebadet checked; Persian حمام کردن/شنا کردن attested.
MEN-A1-00208	dürfen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/duerfen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/duerfen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/duerfen	Permission modal sense checked; Persian اجازه داشتن explicitly attested.
MEN-A1-00209	klingeln	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/klingeln	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/klingeln	wort_ir	https://wort.app/woerterbuch/deutsch-persisch/klingeln	Ring/doorbell/telephone sense and hat geklingelt checked.
MEN-A1-00210	müssen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/muessen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/muessen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/muessen	Necessity/obligation modal sense checked; Persian باید / مجبور بودن explicitly attested.
MEN-A1-00211	sitzen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/sitzen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/sitzen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/sitzen	Sit sense and sitzt, saß, hat gesessen checked; Persian نشستن explicitly attested.
MEN-A1-00212	verstehen	VERIFIED	duden_online	https://www.duden.de/rechtschreibung/verstehen	langenscheidt_de_en	https://de.langenscheidt.com/deutsch-englisch/verstehen	langenscheidt_de_fa	https://de.langenscheidt.com/deutsch-persisch/verstehen	Understand/comprehend sense checked.
