id	card_type	domain	category	source	level	lesson	deck	front	back	front_label	back_label	front_lang	back_lang	typing_target	examples	related	opposites	details	custom_fields	tags	notes	order
ma2-lu-0128	de-vocabulary	German	verb	Menschen A2	A2			unterhalten	سرگرم کردن، تأمین معاش کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Er unterhält seine Familie.","lang":"de-DE","role":"example","label":"ma2-lu-0128-ex-001","order":1},{"text":"He supports his family.","lang":"en-US","role":"example","label":"translation:ma2-lu-0128-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): unterhält","Präteritum: unterhielt","Perfekt: hat unterhalten","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0128","semantic_identity":"ma2-lu-0128","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0128","type":"verb","headword":"unterhalten","persian_meaning":"سرگرم کردن، تأمین معاش کردن","core":{"present_3sg":"unterhält","preterite_3sg":"unterhielt","perfect":"hat unterhalten","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0128-ex-001","lang":"de-DE","text":"Er unterhält seine Familie.","order":1,"translations":[{"lang":"fa-IR","text":"او هزینه زندگی خانواده‌اش را تأمین می‌کند."},{"lang":"en-US","text":"He supports his family."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":128,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-10;source-order=128","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: unterhalten [+A], unterhält, unterhielt, hat unterhalten"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"unterhält","preterite":"unterhielt","perfect":"hat unterhalten","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"unterhalten","typingStandard":"unterhalten","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		128
ma2-lu-0129	de-vocabulary	German	verb	Menschen A2	A2			sich unterhalten	گفت‌وگو کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Worüber habt ihr euch unterhalten?","lang":"de-DE","role":"example","label":"ma2-lu-0129-ex-001","order":1},{"text":"What did you talk about?","lang":"en-US","role":"example","label":"translation:ma2-lu-0129-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): unterhält sich","Präteritum: unterhielt sich","Perfekt: hat sich unterhalten","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0129","semantic_identity":"ma2-lu-0129","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0129","type":"verb","headword":"sich unterhalten","persian_meaning":"گفت‌وگو کردن","core":{"present_3sg":"unterhält sich","preterite_3sg":"unterhielt sich","perfect":"hat sich unterhalten","auxiliary":"haben","reflexive":true,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0129-ex-001","lang":"de-DE","text":"Worüber habt ihr euch unterhalten?","order":1,"translations":[{"lang":"fa-IR","text":"درباره چه چیزی با هم صحبت کردید؟"},{"lang":"en-US","text":"What did you talk about?"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":129,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-11;source-order=129","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich unterhalten [+A], unterhielt sich, hat sich unterhalten"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"unterhält sich","preterite":"unterhielt sich","perfect":"hat sich unterhalten","participle_ii":"","auxiliary":"haben","reflexive":true,"is_reflexive":true,"is_separable":false,"rection":"","typingCore":"sich unterhalten","typingStandard":"sich unterhalten","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		129
ma2-lu-0130	de-vocabulary	German	phrase	Menschen A2	A2			sich mit jdm. über jdn./etw. unterhalten	با کسی درباره کسی یا چیزی گفت‌وگو کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich unterhalte mich mit ihm über das Projekt.","lang":"de-DE","role":"example","label":"ma2-lu-0130-ex-001","order":1},{"text":"I talk to him about the project.","lang":"en-US","role":"example","label":"translation:ma2-lu-0130-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0130","semantic_identity":"ma2-lu-0130","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0130","type":"phrase","headword":"sich mit jdm. über jdn./etw. unterhalten","persian_meaning":"با کسی درباره کسی یا چیزی گفت‌وگو کردن","core":{"structure":"sich mit jdm. über jdn./etw. unterhalten"},"examples":[{"id":"ma2-lu-0130-ex-001","lang":"de-DE","text":"Ich unterhalte mich mit ihm über das Projekt.","order":1,"translations":[{"lang":"fa-IR","text":"من با او درباره پروژه صحبت می‌کنم."},{"lang":"en-US","text":"I talk to him about the project."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":130,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-12;source-order=130","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich mit jdm. über jdn./etw. unterhalten"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		130
ma2-lu-0131	de-vocabulary	German	verb	Menschen A2	A2			wegwerfen	دور انداختن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Du kannst das alte Papier wegwerfen.","lang":"de-DE","role":"example","label":"ma2-lu-0131-ex-001","order":1},{"text":"You can throw away the old paper.","lang":"en-US","role":"example","label":"translation:ma2-lu-0131-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): wirft weg","Präteritum: warf weg","Perfekt: hat weggeworfen","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0131","semantic_identity":"ma2-lu-0131","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0131","type":"verb","headword":"wegwerfen","persian_meaning":"دور انداختن","core":{"present_3sg":"wirft weg","preterite_3sg":"warf weg","perfect":"hat weggeworfen","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0131-ex-001","lang":"de-DE","text":"Du kannst das alte Papier wegwerfen.","order":1,"translations":[{"lang":"fa-IR","text":"می‌توانی کاغذ قدیمی را دور بیندازی."},{"lang":"en-US","text":"You can throw away the old paper."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":131,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-13;source-order=131","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: wegwerfen [+A], wirft weg, warf weg, hat weggeworfen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"wirft weg","preterite":"warf weg","perfect":"hat weggeworfen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"wegwerfen","typingStandard":"wegwerfen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		131
ma2-lu-0132	de-vocabulary	German	verb	Menschen A2	A2			wachsen	رشد کردن، بزرگ شدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Die Kinder wachsen schnell.","lang":"de-DE","role":"example","label":"ma2-lu-0132-ex-001","order":1},{"text":"The children grow quickly.","lang":"en-US","role":"example","label":"translation:ma2-lu-0132-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): wächst","Präteritum: wuchs","Perfekt: ist gewachsen","Hilfsverb: sein"]},{"title":"Grammar Notes","items":["Dativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0132","semantic_identity":"ma2-lu-0132","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0132","type":"verb","headword":"wachsen","persian_meaning":"رشد کردن، بزرگ شدن","core":{"present_3sg":"wächst","preterite_3sg":"wuchs","perfect":"ist gewachsen","auxiliary":"sein","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0132-ex-001","lang":"de-DE","text":"Die Kinder wachsen schnell.","order":1,"translations":[{"lang":"fa-IR","text":"بچه‌ها سریع رشد می‌کنند."},{"lang":"en-US","text":"The children grow quickly."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":132,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-14;source-order=132","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: wachsen [+D], wächst, wuchs, ist gewachsen / größer werden"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Dativobjekt (Quellennotation)"]}},"present":"wächst","preterite":"wuchs","perfect":"ist gewachsen","participle_ii":"","auxiliary":"sein","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"wachsen","typingStandard":"wachsen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		132
ma2-lu-0133	de-vocabulary	German	verb	Menschen A2	A2			gründen	تأسیس کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Sie hat eine eigene Firma gegründet.","lang":"de-DE","role":"example","label":"ma2-lu-0133-ex-001","order":1},{"text":"She founded her own company.","lang":"en-US","role":"example","label":"translation:ma2-lu-0133-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): gründet","Präteritum: gründete","Perfekt: hat gegründet","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0133","semantic_identity":"ma2-lu-0133","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0133","type":"verb","headword":"gründen","persian_meaning":"تأسیس کردن","core":{"present_3sg":"gründet","preterite_3sg":"gründete","perfect":"hat gegründet","auxiliary":"haben","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0133-ex-001","lang":"de-DE","text":"Sie hat eine eigene Firma gegründet.","order":1,"translations":[{"lang":"fa-IR","text":"او شرکت خودش را تأسیس کرده است."},{"lang":"en-US","text":"She founded her own company."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":133,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-15;source-order=133","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: gründen [+A], gründet, gründete, hat gegründet"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"gründet","preterite":"gründete","perfect":"hat gegründet","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"gründen","typingStandard":"gründen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		133
ma2-lu-0134	de-vocabulary	German	verb	Menschen A2	A2			beschränken	محدود کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Die Teilnehmerzahl ist beschränkt.","lang":"de-DE","role":"example","label":"ma2-lu-0134-ex-001","order":1},{"text":"The number of participants is limited.","lang":"en-US","role":"example","label":"translation:ma2-lu-0134-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): beschränkt","Präteritum: beschränkte","Perfekt: hat beschränkt","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0134","semantic_identity":"ma2-lu-0134","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0134","type":"verb","headword":"beschränken","persian_meaning":"محدود کردن","core":{"present_3sg":"beschränkt","preterite_3sg":"beschränkte","perfect":"hat beschränkt","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0134-ex-001","lang":"de-DE","text":"Die Teilnehmerzahl ist beschränkt.","order":1,"translations":[{"lang":"fa-IR","text":"تعداد شرکت‌کنندگان محدود است."},{"lang":"en-US","text":"The number of participants is limited."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":134,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-16;source-order=134","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: beschränken [+A], beschränkte, hat beschränkt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"beschränkt","preterite":"beschränkte","perfect":"hat beschränkt","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"beschränken","typingStandard":"beschränken","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		134
ma2-lu-0135	de-vocabulary	German	verb	Menschen A2	A2			sich beschränken	خود را محدود کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Wir müssen uns beschränken.","lang":"de-DE","role":"example","label":"ma2-lu-0135-ex-001","order":1},{"text":"We have to limit ourselves.","lang":"en-US","role":"example","label":"translation:ma2-lu-0135-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): beschränkt sich","Präteritum: beschränkte sich","Perfekt: hat sich beschränkt","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0135","semantic_identity":"ma2-lu-0135","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0135","type":"verb","headword":"sich beschränken","persian_meaning":"خود را محدود کردن","core":{"present_3sg":"beschränkt sich","preterite_3sg":"beschränkte sich","perfect":"hat sich beschränkt","auxiliary":"haben","reflexive":true,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0135-ex-001","lang":"de-DE","text":"Wir müssen uns beschränken.","order":1,"translations":[{"lang":"fa-IR","text":"باید خودمان را محدود کنیم."},{"lang":"en-US","text":"We have to limit ourselves."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":135,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-17;source-order=135","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich beschränken [+A], beschränkte sich, hat sich beschränkt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"beschränkt sich","preterite":"beschränkte sich","perfect":"hat sich beschränkt","participle_ii":"","auxiliary":"haben","reflexive":true,"is_reflexive":true,"is_separable":false,"rection":"","typingCore":"sich beschränken","typingStandard":"sich beschränken","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		135
ma2-lu-0136	de-vocabulary	German	phrase	Menschen A2	A2			sich auf etw. (Akk.) beschränken	خود را به چیزی محدود کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich beschränke mich auf das Wesentliche","lang":"de-DE","role":"example","label":"ma2-lu-0136-ex-001","order":1},{"text":"I limit myself to the essentials.","lang":"en-US","role":"example","label":"translation:ma2-lu-0136-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0136","semantic_identity":"ma2-lu-0136","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0136","type":"phrase","headword":"sich auf etw. (Akk.) beschränken","persian_meaning":"خود را به چیزی محدود کردن","core":{"structure":"sich auf etw. (Akk.) beschränken"},"examples":[{"id":"ma2-lu-0136-ex-001","lang":"de-DE","text":"Ich beschränke mich auf das Wesentliche","order":1,"translations":[{"lang":"fa-IR","text":"من خودم را به موارد ضروری محدود می‌کنم."},{"lang":"en-US","text":"I limit myself to the essentials."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":136,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-18;source-order=136","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich auf etw.Akk. beschränken"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		136
ma2-lu-0137	de-vocabulary	German	verb	Menschen A2	A2			zusammenpassen	با هم جور بودن، به هم آمدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Wir passen gut zusammen","lang":"de-DE","role":"example","label":"ma2-lu-0137-ex-001","order":1},{"text":"We fit together well.","lang":"en-US","role":"example","label":"translation:ma2-lu-0137-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): passt zusammen","Präteritum: passte zusammen","Perfekt: hat zusammengepasst","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0137","semantic_identity":"ma2-lu-0137","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0137","type":"verb","headword":"zusammenpassen","persian_meaning":"با هم جور بودن، به هم آمدن","core":{"present_3sg":"passt zusammen","preterite_3sg":"passte zusammen","perfect":"hat zusammengepasst","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0137-ex-001","lang":"de-DE","text":"Wir passen gut zusammen","order":1,"translations":[{"lang":"fa-IR","text":"ما خیلی به هم می‌آییم."},{"lang":"en-US","text":"We fit together well."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":137,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-5:row-19;source-order=137","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: zusammenpassen, passte zusammen, hat zusammengepasst"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"passt zusammen","preterite":"passte zusammen","perfect":"hat zusammengepasst","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"zusammenpassen","typingStandard":"zusammenpassen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		137
ma2-lu-0138	de-vocabulary	German	verb	Menschen A2	A2			loben	تحسین کردن، ستایش کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Der Lehrer lobte die Schülerin","lang":"de-DE","role":"example","label":"ma2-lu-0138-ex-001","order":1},{"text":"The teacher praised the student.","lang":"en-US","role":"example","label":"translation:ma2-lu-0138-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): lobt","Präteritum: lobte","Perfekt: hat gelobt","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0138","semantic_identity":"ma2-lu-0138","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0138","type":"verb","headword":"loben","persian_meaning":"تحسین کردن، ستایش کردن","core":{"present_3sg":"lobt","preterite_3sg":"lobte","perfect":"hat gelobt","auxiliary":"haben","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0138-ex-001","lang":"de-DE","text":"Der Lehrer lobte die Schülerin","order":1,"translations":[{"lang":"fa-IR","text":"معلم دانش‌آموز دختر را تحسین کرد."},{"lang":"en-US","text":"The teacher praised the student."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":138,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-6:row-1;source-order=138","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: loben, lobt, lobte, hat gelobt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"lobt","preterite":"lobte","perfect":"hat gelobt","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"loben","typingStandard":"loben","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		138
